Title,Mental_Prowess,Physical_Prowess,Social_Skills,Routine_Intensity,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,Insulation (Social Skills),Mental_Scaled,Physical_Scaled,Social_Scaled,Routine_Scaled,AI_Impact_Score,AI_Impact_Type,onetsoc_code,Total_Employment_USD,Median_Annual_Wage_USD
Fallers,1.7899999999999998,3.3983333333333334,1.8966666666666665,3.4166666666666665,1,0,0,Low,-1.6388557744624144,1.7525187017525792,-1.7461895995743013,1.6638870822256764,3.4100766817999775,Risk: Robotics (Medium-Term),45-4021.00,5370,37370.0
Logging Equipment Operators,2.2483333333333335,2.3966666666666665,2.268333333333333,3.4599999999999995,1,0,0,Low,-0.992995819847715,0.7457780618761618,-1.092538966439532,1.7113833668265925,2.8039223332661245,Risk: Robotics (Medium-Term),45-4022.00,27250,37490.0
Log Graders and Scalers,2.6666666666666665,2.395,2.686666666666667,2.7900000000000005,1,0,0,Low,-0.4035018249084813,0.7441029526583975,-0.3568156080681088,0.9770177356893491,1.3338333437574579,Risk: Robotics (Medium-Term),45-4023.00,3020,37090.0
First-Line Supervisors of Construction Trades and Extraction Workers,3.145,2.2483333333333335,3.23,2.3766666666666665,0,1,0,Low,0.27054110954395005,0.5966933414951288,0.5987454071872039,0.5239762518036852,-0.07476915538351869,Risk: Robotics (Medium-Term),47-1011.00,538220,62980.0
Boilermakers,2.685,2.8349999999999995,2.373333333333333,3.1666666666666665,1,0,0,Low,-0.37766742672389303,1.1863317861482043,-0.9078753346570635,1.3898700556819286,2.297745390338992,Risk: Robotics (Medium-Term),47-2011.00,16660,62060.0
Brickmasons and Blockmasons,2.31,3.188333333333333,2.33,2.67,1,0,0,Low,-0.9060982986813738,1.5414549403142617,-0.9840857223768118,0.8454895629483495,1.8295752853251614,Risk: Robotics (Medium-Term),47-2021.00,64370,49250.0
Stonemasons,2.4399999999999995,3.44,2.7050000000000005,2.4166666666666665,1,0,0,Low,-0.7229089297361146,1.7943964321966894,-0.3245727517251378,0.5678189760506849,0.8923917277758227,Risk: Robotics (Medium-Term),47-2022.00,13190,39780.0
Carpenters,2.793333333333333,3.186666666666667,2.8349999999999995,2.6666666666666665,1,0,0,Low,-0.22500961926951024,1.5397798310964979,-0.09594158856589277,0.8418360025944328,0.9377775911603256,Risk: Robotics (Medium-Term),47-2031.00,676980,43600.0
Carpet Installers,2.3349999999999995,3.105,2.4166666666666665,2.4633333333333334,1,0,0,Low,-0.8708695738842093,1.457699479426041,-0.8316649469373144,0.6189688210055181,1.4506337679428325,Risk: Robotics (Medium-Term),47-2041.00,25660,38280.0
"Floor Layers, Except Carpet, Wood, and Hard Tiles",1.8549999999999998,2.5866666666666664,2.5,2.5,1,0,0,Low,-1.5472610899897843,0.9367405127013058,-0.68510650901472,0.659157984898601,1.344264493913321,Risk: Robotics (Medium-Term),47-2042.00,10340,37840.0
Floor Sanders and Finishers,1.8766666666666667,2.8966666666666665,2.1233333333333335,2.956666666666667,1,0,0,Low,-1.5167295284989073,1.2483108272054881,-1.347550648424845,1.1596957533851808,2.5072464018100256,Risk: Robotics (Medium-Term),47-2043.00,4590,36860.0
Tile and Stone Setters,2.4783333333333335,2.9166666666666665,2.4166666666666665,2.3733333333333335,1,0,0,Low,-0.6688915517137934,1.2684121378186612,-0.8316649469373144,0.520322691449769,1.3519876383870835,Risk: Robotics (Medium-Term),47-2044.00,36830,40460.0
Cement Masons and Concrete Finishers,2.0399999999999996,3.148333333333333,1.9783333333333335,2.9166666666666665,1,0,0,Low,-1.2865685264907607,1.5012523190879155,-1.6025623304101586,1.1158530291381807,2.7184153595483393,Risk: Robotics (Medium-Term),47-2051.00,173920,39180.0
Terrazzo Workers and Finishers,2.0016666666666665,3.2083333333333335,2.061666666666667,2.9166666666666665,1,0,0,Low,-1.3405859045130806,1.5615562509274352,-1.4560038924875642,1.1158530291381807,2.571856921625745,Risk: Robotics (Medium-Term),47-2053.00,3420,40930.0
Construction Laborers,1.8716666666666668,3.2900000000000005,2.2083333333333335,3.0833333333333335,1,0,0,Low,-1.5237752734583403,1.6436366025978921,-1.198061041743799,1.298531046834013,2.496592088577812,Risk: Robotics (Medium-Term),47-2061.00,912100,33430.0
"Paving, Surfacing, and Tamping Equipment Operators",2.231666666666667,2.6466666666666665,2.02,3.5866666666666664,1,0,0,Low,-1.0164816363791584,0.997044444540825,-1.5292831114488619,1.850218660275425,3.3795017717242866,Risk: Robotics (Medium-Term),47-2071.00,51880,38970.0
Pile Driver Operators,1.9166666666666667,2.5416666666666665,2.0383333333333336,3.5833333333333335,1,0,0,Low,-1.4603635688234426,0.8915125638216664,-1.4970402551058908,1.8465650999215086,3.3436053550273996,Risk: Robotics (Medium-Term),47-2072.00,3570,55070.0
Operating Engineers and Other Construction Equipment Operators,2.2283333333333335,2.5416666666666665,2.355,3.543333333333333,1,0,0,Low,-1.0211787996854473,0.8915125638216664,-0.9401181910000337,1.8027223756745085,2.742840566674542,Risk: Robotics (Medium-Term),47-2073.00,356750,45890.0
Drywall and Ceiling Tile Installers,2.1466666666666665,3.061666666666667,2.0383333333333336,2.6266666666666665,1,0,0,Low,-1.1362593006895214,1.4141466397641662,-1.4970402551058908,0.7979932783474332,2.295033533453324,Risk: Robotics (Medium-Term),47-2081.00,93180,41090.0
Tapers,1.6900000000000002,2.438333333333333,2.0416666666666665,2.5833333333333335,1,0,0,Low,-1.7797706736510754,0.7876557923202722,-1.4911779175889877,0.7504969937465171,2.2416749113355046,Risk: Robotics (Medium-Term),47-2082.00,18480,48990.0
Electricians,3.1650000000000005,3.063333333333333,3.0833333333333335,2.46,0,0,0,Low,0.29872408938168304,1.41582174898193,0.34080255644343865,0.6153152606516014,0.2745127042081627,Risk: Robotics (Medium-Term),47-2111.00,607120,52720.0
Glaziers,2.23,2.685,2.2900000000000005,2.6233333333333335,1,0,0,Low,-1.0188302180323032,1.0355719565494068,-1.0544337725796562,0.7943397179935169,1.8487734905731732,Risk: Robotics (Medium-Term),47-2121.00,47140,41920.0
"Insulation Workers, Floor, Ceiling, and Wall",2.0833333333333335,2.875,2.226666666666667,2.8366666666666664,1,0,0,Low,-1.2255054035090065,1.2265344073745508,-1.165818185400828,1.0281675806441812,2.1939857660450093,Risk: Robotics (Medium-Term),47-2131.00,29500,35660.0
"Insulation Workers, Mechanical",2.2083333333333335,2.855,2.1466666666666665,2.6666666666666665,1,0,0,Low,-1.0493617795231795,1.2064330967613777,-1.306514285806519,0.8418360025944328,2.1483502884009518,Risk: Robotics (Medium-Term),47-2132.00,27270,45430.0
"Painters, Construction and Maintenance",1.9799999999999998,2.793333333333333,2.105,2.75,1,0,0,Low,-1.3711174660039573,1.1444540557040939,-1.3797935047678158,0.9331750114423489,2.312968516210165,Risk: Robotics (Medium-Term),47-2141.00,217280,37570.0
Paperhangers,1.7483333333333337,2.895,2.0833333333333335,2.9133333333333336,1,0,0,Low,-1.6975703157910225,1.2466357179877239,-1.41789869862769,1.1121994687842645,2.5300981674119543,Risk: Robotics (Medium-Term),47-2142.00,3190,33770.0
Pipelayers,2.2716666666666665,2.75,2.27,3.0400000000000005,1,0,0,Low,-0.9601156767036945,1.1009012160422194,-1.0896077976810796,1.251034762233097,2.3406425599141767,Risk: Robotics (Medium-Term),47-2151.00,39620,38410.0
"Plumbers, Pipefitters, and Steamfitters",2.8966666666666665,2.875,2.313333333333333,2.6266666666666665,1,0,0,Low,-0.07939755677455973,1.2265344073745508,-1.0133974099613312,0.7979932783474332,1.8113906883087645,Risk: Robotics (Medium-Term),47-2152.00,411870,51450.0
Plasterers and Stucco Masons,2.125,3.125,2.2466666666666666,2.956666666666667,1,0,0,Low,-1.1667908621803977,1.477800790039214,-1.1306441602994062,1.1596957533851808,2.290339913684587,Risk: Robotics (Medium-Term),47-2161.00,22810,38890.0
Reinforcing Iron and Rebar Workers,2.23,3.2916666666666665,2.0583333333333336,3.0400000000000005,1,0,0,Low,-1.0188302180323032,1.645311711815656,-1.4618662300044682,1.251034762233097,2.7129009922375653,Risk: Robotics (Medium-Term),47-2171.00,20020,47600.0
Roofers,2.063333333333333,3.0400000000000005,2.3966666666666665,2.9166666666666665,1,0,0,Low,-1.2536883833467396,1.392370219933229,-0.8668389720387369,1.1158530291381807,1.9826920011769178,Risk: Robotics (Medium-Term),47-2181.00,116410,37760.0
Sheet Metal Workers,2.563333333333333,2.895,2.2716666666666665,3.0833333333333335,1,0,0,Low,-0.5491138874034318,1.2466357179877239,-1.086676628922628,1.298531046834013,2.385207675756641,Risk: Robotics (Medium-Term),47-2211.00,134450,46940.0
Structural Iron and Steel Workers,2.4783333333333335,3.7083333333333335,2.563333333333333,3.2900000000000005,1,0,0,Low,-0.6688915517137934,2.0640890162567613,-0.5737220961935491,1.5250517887768449,2.098773884970394,Risk: Robotics (Medium-Term),47-2221.00,69440,51800.0
Solar Photovoltaic Installers,2.8766666666666665,2.7266666666666666,2.436666666666667,2.5,1,0,0,Low,-0.10758053661229207,1.0774496869935173,-0.796490921835891,0.659157984898601,1.455648906734492,Risk: Robotics (Medium-Term),47-2231.00,8870,39240.0
"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",2.0433333333333334,3.1666666666666665,2.1033333333333335,3.0400000000000005,1,0,0,Low,-1.2818713631844714,1.5196785204833243,-1.3827246735262675,1.251034762233097,2.6337594357593646,Risk: Robotics (Medium-Term),47-3011.00,23950,30570.0
Helpers--Carpenters,1.9366666666666668,2.918333333333333,2.268333333333334,2.6233333333333335,1,0,0,Low,-1.4321805889857102,1.2700872470364255,-1.0925389664395304,0.7943397179935169,1.8868786844330474,Risk: Robotics (Medium-Term),47-3012.00,35890,28810.0
Helpers--Electricians,1.9799999999999998,2.938333333333333,2.0216666666666665,2.5433333333333334,1,0,0,Low,-1.3711174660039573,1.2901885576495986,-1.5263519426904102,0.7066542694995175,2.2330062121899275,Risk: Robotics (Medium-Term),47-3013.00,71890,29530.0
"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",1.4966666666666668,2.9216666666666664,2.1033333333333335,2.3733333333333335,1,0,0,Low,-2.052206145415821,1.2734374654719545,-1.3827246735262675,0.520322691449769,1.9030473649760364,Risk: Robotics (Medium-Term),47-3014.00,10780,27310.0
"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",1.6466666666666667,2.7099999999999995,2.0383333333333336,2.54,1,0,0,Low,-1.8408337966328288,1.0606985948158727,-1.4970402551058908,0.7030007091456008,2.2000409642514915,Risk: Robotics (Medium-Term),47-3015.00,54080,29030.0
Helpers--Roofers,2.125,3.313333333333333,2.268333333333334,2.7900000000000005,1,0,0,Low,-1.1667908621803977,1.6670881316465933,-1.0925389664395304,0.9770177356893491,2.0695567021288794,Risk: Robotics (Medium-Term),47-3016.00,10190,27670.0
Construction and Building Inspectors,3.1899999999999995,1.3549999999999998,2.9583333333333335,1.6666666666666667,2,3,0,Low,0.33395281417884704,-0.3011651992266014,0.12096489955954755,-0.25423210358055853,-0.37519700314010607,Risk: Generative AI (Near-Term),47-4011.00,94960,58480.0
Elevator and Escalator Installers and Repairers,2.9166666666666665,2.5216666666666665,2.3333333333333335,2.58,1,0,0,Low,-0.05121457693682739,0.8714112532084934,-0.9782233848599079,0.7468434333926004,1.7250668182525084,Risk: Robotics (Medium-Term),47-4021.00,22240,78890.0
Fence Erectors,2.2933333333333334,3.2283333333333335,2.2266666666666666,2.9166666666666665,1,0,0,Low,-0.9295841152128174,1.5816575615406083,-1.1658181854008287,1.1158530291381807,2.2816712145390095,Risk: Robotics (Medium-Term),47-4031.00,21500,33150.0
Hazardous Materials Removal Workers,2.6233333333333335,2.625,2.813333333333333,2.956666666666667,1,0,0,Low,-0.46456494789023417,0.9752680247098877,-0.13404678242576692,1.1596957533851808,1.2937425358109478,Risk: Robotics (Medium-Term),47-4041.00,44280,40640.0
Highway Maintenance Workers,2.2916666666666665,2.956666666666667,2.4983333333333335,3.293333333333333,1,0,0,Low,-0.9319326968659621,1.308614759045008,-0.6880376777731716,1.5287053491307607,2.2167430269039325,Risk: Robotics (Medium-Term),47-4051.00,143320,38130.0
Rail-Track Laying and Maintenance Equipment Operators,2.2916666666666665,3.1466666666666665,2.2083333333333335,3.4166666666666665,1,0,0,Low,-0.9319326968659621,1.4995772098701512,-1.198061041743799,1.6638870822256764,2.8619481239694755,Risk: Robotics (Medium-Term),47-4061.00,14250,53970.0
Septic Tank Servicers and Sewer Pipe Cleaners,2.52,2.9150000000000005,2.3966666666666665,3.25,1,0,0,Low,-0.6101770103851847,1.2667370286008974,-0.8668389720387369,1.4812090645298448,2.348048036568582,Risk: Robotics (Medium-Term),47-4071.00,26320,36430.0
Segmental Pavers,2.4350000000000005,2.793333333333333,2.8733333333333335,2.7099999999999995,1,0,0,Low,-0.7299546746955463,1.1444540557040939,-0.028524707121498336,0.8893322871953487,0.9178569943168471,Risk: Robotics (Medium-Term),47-4091.00,1720,33530.0
"Derrick Operators, Oil and Gas",2.4783333333333335,3.3783333333333325,2.5016666666666665,3.543333333333333,1,0,0,Low,-0.6688915517137934,1.7324173911394052,-0.6821753402562685,1.8027223756745085,2.484897715930777,Risk: Robotics (Medium-Term),47-5011.00,11580,48130.0
"Rotary Drill Operators, Oil and Gas",2.561666666666667,2.858333333333333,2.8983333333333334,3.206666666666667,1,0,0,Low,-0.5514624690565753,1.2097833151969062,0.015442824255279725,1.4337127799289289,1.418269955673649,Risk: Robotics (Medium-Term),47-5012.00,17400,54430.0
"Service Unit Operators, Oil and Gas",2.688333333333333,2.768333333333334,2.625,3.25,1,0,0,Low,-0.37297026341760486,1.1193274174376284,-0.46526885213082897,1.4812090645298448,1.9464779166606738,Risk: Robotics (Medium-Term),47-5013.00,42890,48610.0
Continuous Mining Machine Operators,2.4783333333333335,2.9783333333333335,2.3533333333333335,3.5,1,0,0,Low,-0.6688915517137934,1.330391178875945,-0.9430493597584853,1.7552260910735926,2.698275450832078,Risk: Robotics (Medium-Term),47-5041.00,12030,51840.0
"Rock Splitters, Quarry",1.6866666666666668,3.355,2.081666666666667,3.1666666666666665,1,0,0,Low,-1.784467836957364,1.708965862090704,-1.4208298673861417,1.3898700556819286,2.8106999230680705,Risk: Robotics (Medium-Term),47-5051.00,3770,34020.0
"Roustabouts, Oil and Gas",1.9349999999999998,2.9583333333333335,2.063333333333333,2.9599999999999995,1,0,0,Low,-1.434529170638855,1.310289868262772,-1.4530727237291134,1.1633493137390967,2.61642203746821,Risk: Robotics (Medium-Term),47-5071.00,51290,37340.0
Helpers--Extraction Workers,2.27,3.23,2.2933333333333334,3.2900000000000005,1,0,0,Low,-0.9624642583568386,1.5833326707583726,-1.048571435062753,1.5250517887768449,2.573623223839598,Risk: Robotics (Medium-Term),47-5081.00,17660,35790.0
"First-Line Supervisors of Mechanics, Installers, and Repairers",3.5,2.3766666666666665,3.48,2.33,0,1,0,High (Insulated),0.7707890016636986,0.7256767512629888,1.038420720954986,0.4728264068488526,-0.5655943141061335,Insulated: High-Social,49-1011.00,453330,63540.0
"Computer, Automated Teller, and Office Machine Repairers",2.58,2.1033333333333335,2.7516666666666665,2.4966666666666666,1,0,0,Low,-0.5256280708719876,0.45095883954962407,-0.24250002648848631,0.6555044245446843,0.8980044510331706,Risk: Robotics (Medium-Term),49-2011.00,102170,37100.0
"Radio, Cellular, and Tower Equipment Installers and Repairers",2.8966666666666665,2.625,2.606666666666666,2.4966666666666666,1,0,0,Low,-0.07939755677455973,0.9752680247098877,-0.4975117084738008,0.6555044245446843,1.1530161330184852,Risk: Robotics (Medium-Term),49-2021.00,14120,52480.0
"Telecommunications Equipment Installers and Repairers, Except Line Installers",3.0400000000000005,2.98,2.77,2.4133333333333336,0,0,0,Low,0.12258046539585608,1.3320662880937093,-0.21025717014551526,0.5641654156967687,0.774422585842284,Risk: Robotics (Medium-Term),49-2022.00,228430,53640.0
Avionics Technicians,3.1650000000000005,2.2916666666666665,2.77,2.4166666666666665,0,1,0,Low,0.29872408938168304,0.6402461811570033,-0.21025717014551526,0.5678189760506849,0.7780761461962001,Risk: Robotics (Medium-Term),49-2091.00,17330,60760.0
"Electric Motor, Power Tool, and Related Repairers",2.8349999999999995,2.7916666666666665,2.565,3.0,1,0,0,Low,-0.16629507794090145,1.1427789464863296,-0.5707909274350967,1.2071920379860968,1.7779829654211934,Risk: Robotics (Medium-Term),49-2092.00,17050,41570.0
"Electrical and Electronics Installers and Repairers, Transportation Equipment",2.605,2.3733333333333335,2.6033333333333335,2.5,1,0,0,Low,-0.4903993460748224,0.7223265328274603,-0.5033740459907031,0.659157984898601,1.1625320308893041,Risk: Robotics (Medium-Term),49-2093.00,13960,59280.0
"Electrical and Electronics Repairers, Commercial and Industrial Equipment",3.293333333333333,2.688333333333333,2.8766666666666665,2.5833333333333335,0,0,0,Low,0.47956487667379755,1.0389221749849353,-0.02266236960459522,0.7504969937465171,0.7731593633511123,Risk: Robotics (Medium-Term),49-2094.00,67390,56250.0
"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",3.043333333333333,2.4966666666666666,2.625,2.46,0,1,0,Low,0.12727762870214365,0.8462846149420272,-0.46526885213082897,0.6153152606516014,1.0805841127824303,Risk: Robotics (Medium-Term),49-2095.00,23060,75670.0
"Electronic Equipment Installers and Repairers, Motor Vehicles",2.668333333333333,2.52,2.67,2.5366666666666666,1,0,0,Low,-0.4011532432553372,0.8697361439907292,-0.38612729565262827,0.699347148791684,1.0854744444443123,Risk: Robotics (Medium-Term),49-2096.00,11750,32220.0
Audiovisual Equipment Installers and Repairers,2.875,2.605,2.5416666666666665,2.25,1,0,0,Low,-0.10992911826543617,0.9551667140967146,-0.6118272900534233,0.3851409583548532,0.9969682484082765,Risk: Robotics (Medium-Term),49-2097.00,25550,37410.0
Security and Fire Alarm Systems Installers,2.73,2.456666666666667,2.5033333333333334,2.2933333333333334,1,0,0,Low,-0.31425572208899544,0.8060819937156815,-0.6792441714978161,0.4326372429557696,1.1118814144535858,Risk: Robotics (Medium-Term),49-2098.00,67700,44330.0
Aircraft Mechanics and Service Technicians,3.418333333333333,2.955,2.7916666666666665,3.0833333333333335,0,0,0,Low,0.6557085006596245,1.3069396498272432,-0.1721519762856411,1.298531046834013,1.4706830231196542,Risk: Robotics (Medium-Term),49-3011.00,128570,60170.0
Automotive Body and Related Repairers,2.5416666666666665,2.7916666666666665,2.5833333333333335,2.6633333333333336,1,0,0,Low,-0.5796454488943082,1.1427789464863296,-0.5385480710921258,0.8381824422405165,1.3767305133326424,Risk: Robotics (Medium-Term),49-3021.00,143940,41540.0
Automotive Glass Installers and Repairers,2.1483333333333334,2.4983333333333335,2.3516666666666666,2.6666666666666665,1,0,0,Low,-1.1339107190363766,0.8479597241597918,-0.9459805285169376,0.8418360025944328,1.7878165311113703,Risk: Robotics (Medium-Term),49-3022.00,18610,34340.0
Automotive Service Technicians and Mechanics,2.8966666666666665,2.855,2.625,2.706666666666667,1,0,0,Low,-0.07939755677455973,1.2064330967613777,-0.46526885213082897,0.885678726841433,1.350947578972262,Risk: Robotics (Medium-Term),49-3023.00,647380,38470.0
Bus and Truck Mechanics and Diesel Engine Specialists,2.668333333333333,2.851666666666667,2.4583333333333335,2.8333333333333335,1,0,0,Low,-0.4011532432553372,1.2030828783258494,-0.7583857279760168,1.0245140202902652,1.7828997482662818,Risk: Robotics (Medium-Term),49-3031.00,254280,45170.0
Farm Equipment Mechanics and Service Technicians,2.831666666666667,3.125,2.1666666666666665,3.1266666666666665,1,0,0,Low,-0.17099224124718904,1.477800790039214,-1.2713402607050965,1.346027331434929,2.6173675921400257,Risk: Robotics (Medium-Term),49-3041.00,35110,37820.0
"Mobile Heavy Equipment Mechanics, Except Engines",2.855,3.313333333333333,2.6850000000000005,3.1633333333333336,1,0,0,Low,-0.1381120981031685,1.6670881316465933,-0.35974677682656037,1.3862164953280123,1.7459632721545726,Risk: Robotics (Medium-Term),49-3042.00,123570,49370.0
Rail Car Repairers,2.5833333333333335,3.313333333333333,2.2466666666666666,3.0866666666666664,1,0,0,Low,-0.5209309075656988,1.6670881316465933,-1.1306441602994062,1.3021846071879293,2.4328287674873357,Risk: Robotics (Medium-Term),49-3043.00,22090,55000.0
Motorboat Mechanics and Service Technicians,2.5416666666666665,2.5433333333333334,1.9983333333333337,2.9599999999999995,1,0,0,Low,-0.5796454488943082,0.8931876730394311,-1.5673883053087356,1.1633493137390967,2.730737619047832,Risk: Robotics (Medium-Term),49-3051.00,20260,38780.0
Motorcycle Mechanics,2.5833333333333335,2.8533333333333335,2.6233333333333335,2.6266666666666665,1,0,0,Low,-0.5209309075656988,1.2047579875436136,-0.46820002088928053,0.7979932783474332,1.2661932992367138,Risk: Robotics (Medium-Term),49-3052.00,16000,34720.0
Outdoor Power Equipment and Other Small Engine Mechanics,2.436666666666667,2.581666666666667,2.2916666666666665,2.75,1,0,0,Low,-0.7276060930424022,0.9317151850480131,-1.0515026038212054,0.9331750114423489,1.9846776152635544,Risk: Robotics (Medium-Term),49-3053.00,33020,33730.0
Bicycle Repairers,2.476666666666667,2.6666666666666665,2.768333333333333,2.3766666666666665,1,0,0,Low,-0.6712401333669376,1.017145755153998,-0.2131883389039676,0.5239762518036852,0.7371645907076528,Risk: Robotics (Medium-Term),49-3091.00,12560,27630.0
Recreational Vehicle Service Technicians,2.5866666666666664,2.7483333333333335,2.748333333333333,2.67,1,0,0,Low,-0.5162337442594106,1.099226106824455,-0.24836236400539022,0.8454895629483495,1.0938519269537397,Risk: Robotics (Medium-Term),49-3092.00,13520,36430.0
Tire Repairers and Changers,2.061666666666667,2.7483333333333335,2.2266666666666666,3.0,1,0,0,Low,-1.256036964999883,1.099226106824455,-1.1658181854008287,1.2071920379860968,2.3730102233869257,Risk: Robotics (Medium-Term),49-3093.00,109350,25040.0
Mechanical Door Repairers,2.456666666666667,3.02,2.7099999999999995,2.7099999999999995,1,0,0,Low,-0.6994231132046699,1.3722689093200555,-0.31577924544978386,0.8893322871953487,1.2051115326451325,Risk: Robotics (Medium-Term),49-9011.00,19840,38480.0
"Control and Valve Installers and Repairers, Except Mechanical Door",2.5800000000000005,2.475,2.356666666666666,2.4166666666666665,1,0,0,Low,-0.525628070871987,0.8245081951110899,-0.937187022241583,0.5678189760506849,1.5050059982922679,Risk: Robotics (Medium-Term),49-9012.00,45740,54520.0
"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",3.1666666666666665,3.0233333333333334,2.75,2.5433333333333334,0,0,0,Low,0.3010726710348265,1.3756191277555845,-0.24543119524693788,0.7066542694995175,0.9520854647464554,Risk: Robotics (Medium-Term),49-9021.00,294730,45910.0
Home Appliance Repairers,2.581666666666667,2.7516666666666665,2.52,2.7099999999999995,1,0,0,Low,-0.5232794892188429,1.1025763252599834,-0.6499324839132974,0.8893322871953487,1.539264771108646,Risk: Robotics (Medium-Term),49-9031.00,33480,37570.0
Industrial Machinery Mechanics,2.9399999999999995,3.02,2.27,3.043333333333333,1,0,0,Low,-0.018334433792806852,1.3722689093200555,-1.0896077976810796,1.2546883225870127,2.3442961202680923,Risk: Robotics (Medium-Term),49-9041.00,334490,50040.0
"Maintenance Workers, Machinery",2.4166666666666665,2.52,2.186666666666667,2.9166666666666665,1,0,0,Low,-0.7557890728801352,0.8697361439907292,-1.2361662356036731,1.1158530291381807,2.3520192647418536,Risk: Robotics (Medium-Term),49-9043.00,89630,44550.0
Millwrights,2.813333333333333,3.3533333333333335,2.851666666666667,3.25,1,0,0,Low,-0.1968266394317779,1.7072907528729397,-0.0666299009813725,1.4812090645298448,1.5478389655112172,Risk: Robotics (Medium-Term),49-9044.00,39670,52440.0
"Refractory Materials Repairers, Except Brickmasons",2.061666666666666,2.6283333333333334,2.19,3.0,1,0,0,Low,-1.2560369649998844,0.9786182431454166,-1.23030389808677,1.2071920379860968,2.4374959360728665,Risk: Robotics (Medium-Term),49-9045.00,1540,45230.0
Electrical Power-Line Installers and Repairers,2.77,3.293333333333333,2.643333333333334,3.0833333333333335,1,0,0,Low,-0.2578897624135308,1.6469868210334202,-0.4330259957878571,1.298531046834013,1.73155704262187,Risk: Robotics (Medium-Term),49-9051.00,117670,68010.0
Telecommunications Line Installers and Repairers,2.6466666666666665,2.6016666666666666,2.5416666666666665,2.7466666666666666,1,0,0,Low,-0.4316848047462136,0.9518164956611856,-0.6118272900534233,0.9295214510884322,1.5413487411418556,Risk: Robotics (Medium-Term),49-9052.00,100080,52590.0
Camera and Photographic Equipment Repairers,2.6650000000000005,1.5,2.0000000000000004,2.1266666666666665,1,0,0,Low,-0.40585040656162474,-0.1554306972810965,-1.5644571365502835,0.24995922525993733,1.814416361810221,Risk: Robotics (Medium-Term),49-9061.00,3760,41060.0
Medical Equipment Repairers,3.02,2.436666666666667,2.731666666666666,2.4133333333333336,0,1,0,Low,0.09439748555812312,0.7859806831025085,-0.2776740515899097,0.5641654156967687,0.8418394672866785,Risk: Robotics (Medium-Term),49-9062.00,43370,48070.0
Musical Instrument Repairers and Tuners,2.7716666666666665,2.563333333333333,2.775,2.7533333333333334,1,0,0,Low,-0.2555411807603867,0.9132889836526038,-0.2014636638701598,0.9368285717962657,1.1382922356664253,Risk: Robotics (Medium-Term),49-9063.00,7980,35010.0
Watch and Clock Repairers,2.4399999999999995,1.5216666666666665,2.1216666666666666,2.7099999999999995,1,0,0,Low,-0.7229089297361146,-0.13365427745015923,-1.3504818171832973,0.8893322871953487,2.239814104378646,Risk: Robotics (Medium-Term),49-9064.00,1620,36740.0
"Maintenance and Repair Workers, General",2.625,2.8966666666666665,2.48,2.706666666666667,1,0,0,Low,-0.46221636623709006,1.2483108272054881,-0.7202805341161427,0.885678726841433,1.6059592609575757,Risk: Robotics (Medium-Term),49-9071.00,1332480,36940.0
Wind Turbine Service Technicians,2.9150000000000005,3.145,2.438333333333333,2.7900000000000005,1,0,0,Low,-0.05356315858997086,1.4979021006523872,-0.7935597530774402,0.9770177356893491,1.7705774887667893,Risk: Robotics (Medium-Term),49-9081.00,4580,52260.0
"Coin, Vending, and Amusement Machine Servicers and Repairers",2.5416666666666665,2.2083333333333335,2.101666666666667,2.6666666666666665,1,0,0,Low,-0.5796454488943082,0.5564907202687825,-1.385655842284719,0.8418360025944328,2.2274918448791516,Risk: Robotics (Medium-Term),49-9091.00,33600,33070.0
Commercial Divers,2.895,3.185,2.81,2.75,1,0,0,Low,-0.08174613842770383,1.5381047218787331,-0.13990911994267005,0.9331750114423489,1.073084131385019,Risk: Robotics (Medium-Term),49-9092.00,3370,49090.0
Locksmiths and Safe Repairers,2.52,2.501666666666667,2.31,2.75,1,0,0,Low,-0.6101770103851847,0.8513099425953208,-1.0192597474782343,0.9331750114423489,1.9524347589205833,Risk: Robotics (Medium-Term),49-9094.00,18640,40420.0
Manufactured Building and Mobile Home Installers,2.875,3.4583333333333335,2.9983333333333335,3.0,0,0,0,Low,-0.10992911826543617,1.8128226335920983,0.19131294976239274,1.2071920379860968,1.015879088223704,Risk: Robotics (Medium-Term),49-9095.00,3200,29810.0
Riggers,2.331666666666667,2.875,2.3716666666666666,3.0,1,0,0,Low,-0.8755667371904968,1.2265344073745508,-0.9108065034155151,1.2071920379860968,2.1179985414016116,Risk: Robotics (Medium-Term),49-9096.00,21020,45690.0
Signal and Track Switch Repairers,2.7099999999999995,2.793333333333333,2.33,3.0833333333333335,1,0,0,Low,-0.34243870192672843,1.1444540557040939,-0.9840857223768118,1.298531046834013,2.282616769210825,Risk: Robotics (Medium-Term),49-9097.00,8680,65350.0
